index,text,raining,raining_station,relevance_hand
20660,"#SPEARLondon has today activated Severe Weather Emergency Protocol 
#SWEP #Snow 
https://t.co/HR8PaahNIv https://t.co/rPitFL3VBe",1.0,1.0,1
20661,@AlexKokcharov #Crimea has very little #precipitation: #agriculture in its northern dry steppes depended on #water supplied from #Ukraine https://t.co/0durY2Vtid,0.0,0.0,1
20662,#Lionmovie has you in the palm of its hand from the first frame to the last. Sunny Pawar - captivating. Dev Patel - career best work.,0.0,0.0,1
20663,hate snow man,1.0,0.0,1
20664,@jay2otess @ChadWeather hate the snow,0.0,0.0,1
20665,haulinhayley and me went for a wonder in the snow and she got a bit excited 😜 @ Wolfe Rec https://t.co/Ew8a39RY8z,0.0,1.0,1
20666,@WessexWeather have a https://t.co/HmHRsRplzz Simon. I'll send you my early Christmas 2017 forecast in June ❄,0.0,0.0,1
20667,@girishmallya @shailjas @ShibaniGharat  have a great day tomorrow. Will repeat 2008 one day I'm sure. 12 miles in sub zero and snow for me.,0.0,0.0,1
20668,@josefinlustig have a great time your man deserves it hail hail 👍,0.0,0.0,1
20669,@scienmag have a question. if the earth has moved on its axis in relation 2 the sun(which it has) is there a way 2 measure it scientifically,0.0,0.0,1
20670,@Mouse_46 @Lassx have a super Sunday ladies 🌞🌞🌞👍👍👍,0.0,0.0,1
20671,@GEHSkinMonkey have afantastic time watch that sun though😎,0.0,0.0,1
20672,@EastPrestonFC  have arrived @ for todays game at sunny steyning .warm up under way https://t.co/fooO7HHNwH,0.0,0.0,1
20673,#may have #escaped for a #little #walk on a #sunny #day like this how can you not! #walking… https://t.co/AQOsXkLruc,0.0,0.0,1
20674,@stuartheynes have fun in the sun!,0.0,0.0,1
20675,@Gfra98G @alisdavidson @SSRuns @UKRunChat have my snow/ice grips ready to go. Dont think I'll run in my sandals! #ukrunchat,0.0,0.0,1
20676,@BlaenauGwentCBC have not seen a gritter since the snow started. Just wondered are grey out and about.. @BlaenauGwent,0.0,0.0,1
20677,"@FarmGirlGeorgie @alicesroses
haven't so much as stuck a big
toe outside-pelting rain
turning to snow &amp; ice. In for the
day. 📚🛀📺🕯🎶 #hygge",1.0,0.0,1
20678,@hulldailymail have 2 stories running with weather warnings. One is for floods. One is for ice and snow. Apparently it may be sunny too.....,0.0,0.0,1
20679,@2016Strictly have sunny ☀️Sunday📸👍,0.0,0.0,1
20680,@InTheSnowMag have they got any snow though?,0.0,0.0,1
20681,@chloequiben have u realised how many weather forecast people we have on twitter,1.0,1.0,1
20682,@cooney1875 have you done the sun one??,1.0,1.0,1
20683,@brookeneil have you go snow??? https://t.co/8SPAzzIWX9,0.0,0.0,1
20684,"@TracyShephard have you got any snow yet? Snowing down here in Stafford, not here yet lol xxxxx",1.0,1.0,1
20685,@Shoshaunna have you got snow yet ❄❄❄,0.0,0.0,1
20686,@sajidjavid have you heard about flood resilient homes?,0.0,0.0,1
20687,"@NirpalB - have you seen the first episode from the new season of Its Always Sunny?

The gangs goes Black https://t.co/K3PM4VLBt5",0.0,0.0,1
20688,@alicebbby haven read them yet. I raced through the rain wild chronicles though,0.0,0.0,1
20689,@eirthebear having fun in the #snow ! https://t.co/kbnKGmIUHo,1.0,0.0,1
20690,#TillyWhippet having fun in the sun @LanhydrockNT #Cornwall #GreatDay https://t.co/NI2N9Lr9Nt,0.0,0.0,1
20691,.@CurnockTim having fun in the sun? And making a difference 🌞 https://t.co/Qehx7yKckk,1.0,1.0,1
20692,#EquineHour having just seen the @BBCCountryfile forecast for the week we think we might all need to wrap up warm this week. #thermals,0.0,0.0,1
20693,"having spake moved on, with language unbeknown. how did they let it happen, the flood https://t.co/kD92cCoRAr",0.0,0.0,1
20694,@Briardmums_pup @Briardpup @poodle_charlie haz der snow gone,0.0,0.0,1
20695,"hazy, lazy, Sunday afternoon...
😎🌞🌅

#nofilter #winter #sun #sunday #london #love #like #life… https://t.co/Py96fpVQjj",1.0,1.0,1
20696,@khakipillowslip @K4R4_ @Beardo7 he can shove his 20% where the sun doesn't shine. The cunt is a crook,0.0,0.0,1
20697,@kohima44terry he can stick his so called properties where the sun doesn't shine #what an idiot,0.0,1.0,1
20698,@FootyAccums @SkyFootball he fancies a return to sunny southern France by the sea.,0.0,0.0,1
20699,"@K1SouI he fell head first into the snow, nahhh why is he so funny",0.0,0.0,1
20700,"@bellacaledonia he has a lot of experience in this field, certainly not hard right. Would you rather Dan Snow?",0.0,0.0,1
20701,@MoetBlindCat @Joeybird he he! Oh sweetie 💗💗 with fur as white as snow 💗💗,0.0,0.0,1
20702,@abstex he’s already got his “Hail ants” poster up.,0.0,0.0,1
20703,@Leighgriff09 he is coming to Celtic fc very Kilmarnock April 8th we will wait after game hopefully to meet you Hail Hail Leigh,1.0,1.0,1
20704,@leeburgess77 he's lovely. First proper experience of the snow! He absolutely loved it,0.0,0.0,1
20705,@JimMcNicholls he loves the snow he could play all day but not the ice 😨🐶,0.0,0.0,1
20706,@pigeon_island he must have had Black Thunder in the swoop 😉,1.0,0.0,1
20707,@Arsenal1206 @tickton69 he never made a bad record. 'don't let the sun go down on me' with Sir Elton John is a majestic record,0.0,0.0,1
20708,@5WrightStuff he reminds me of President Snow from the Killing games. I wouldn't be surprised if it was implemented.,0.0,0.0,1
20709,@joselogue @Housesetc he should stick to yoga &amp; saving the rain forest if you add singing then he's crap at all three,0.0,0.0,1
20710,"@weegiegeek he was my über driver. I asked about the moon and sun, you know why are they round? Said they're holograms made by NASA.",0.0,0.0,1
20711,@WSJ @BluestarHQ @pensions_expert @SainsburysNews he was so annoyed when dear old Carol Flood got BARRED due too her pusher pushin @cnni wtf https://t.co/kBZNKOBdJZ,0.0,0.0,1
20712,@Durban_Debz he wont even have to play his best 11 or get his fans to sing Maybe/hopefully game will be snowed off ❄🌀⛄,0.0,0.0,1
20713,@trafficscotland heading to Bishopton this morning from Ayrshire - any roads to avoid? #travelsafe #snow,1.0,0.0,1
20714,".  @Jenson_Todd hear, hear! I will always love London's response to snow: 💥🚨‼️THIS IS NOT A DRILL",0.0,0.0,1
20715,🎶hear me off two sunny spayne hay viva espanya me taking da costa bwava pwane hay viva espanya 'flamenco dancing leggys' #nuttyssongs https://t.co/Jug5kZzvrT,0.0,0.0,1
20716,@mogsbear @chalkybear13 @OllyTed @RonjaFur @ToddyFur heat that means the sun can we bottle it an take it home wiv us #caykclub,0.0,0.0,1
20717,"heavens in love, THE WHOLE SUN",0.0,0.0,1
20718,@GazEaves heavy frost last night and this morning. But forecast is 7 degrees tomorrow so don't see any problems,0.0,1.0,1
20719,heavy rain. https://t.co/aAGv0lfKgC,1.0,1.0,1
20720,@DGLLsecretary heavy rain all night are matches still on?,1.0,0.0,1
20721,@UCGup @mikeyteeluck heavy rain better stay in town mate.,1.0,1.0,1
20722,@AdamChristo  heavy rain coming on the weather sat and its gona get worse,0.0,0.0,1
20723,@_chrisfawkes heavy rain in Eastbourne now,1.0,1.0,1
20724,@Monarchsway heavy rain most of the day and been snowing for past hour won't be going out don't want to injury the knee again in a fall,1.0,0.0,1
20725,heavy snow !!!,1.0,0.0,1
20726,@Goodmorningfans heavy snow in #eastkilbride @SeanBattySTV ❄❄ https://t.co/Zl0Iexj8Z0,1.0,1.0,1
20727,*heavy snow* the snow in Merthyr is shit every year 👊🏼,0.0,0.0,1
20728,@LondonSnowWatch heavy wet snow in Braintree,1.0,1.0,1
20729,@thisisheart heavy with rain as well,1.0,1.0,1
20730,@_AE_X hehe hope u fall over in the snow 🙈,1.0,0.0,1
20731,@thismorning hehe - thunder snow ?? You lot couldn't even spell snow - you canny drive in it - your a pile of wimps,0.0,0.0,1
20732,@henryandfriends hello Henry I'm fine bin it's on patwol cold but no snow and not so windy aving a rezt now how's u big hugs fer u,0.0,0.0,1
20733,@nibijomu hello! Ospreys all good - one from Rutland is back at Tanji for some winter sun. Brilliant to see a new era dawning in The Gambia,0.0,0.0,1
20734,@salisburyhour hello all on this chilly evening. Who's got their fingers crossed for #snow? ❄️❄️❄️ #salisburyhour,0.0,0.0,1
20735,"@GWayEastCoastST hello from London, I am good but we are expecting snow today ⛄️brrrrr! https://t.co/UcZpubPChC",1.0,1.0,1
20736,@NASAClimate hello. i have a question. if the earths axis moved in relation to the sun would there be any way of proving it? cos it has!,0.0,0.0,1
20737,"@WeNurses hello just home from a long day, no snow in Cardiff a sprinkle in Pontypridd and a blizzard in Merthyr !❄️❄️🌬☃🌨🌨❄️",0.0,0.0,1
20738,"@wild_kaz hello, please can we use your anime snow photos for the Evening Standard website @standardnews ? With credit. Thank you",0.0,0.0,1
20739,"❄️⛄ hello snow @ High Street, Harlesden https://t.co/oo9jBE481a",1.0,1.0,1
20740,@YorkPrepared hello! we sent you an email re @TwoRidingsCF flood film production! Looking fwd to speaking #aspire2more,0.0,0.0,1
20741,@Poloneckpolice @BorderBiscuits help to ward off the effects of 6 snow flakes,0.0,0.0,1
20742,@ChadWeather her comes the rain ☔️☔️☔️ https://t.co/VdROonBnLs,1.0,1.0,1
20743,-1 @MrPeterAndre here Peter! So damn cold 😂bring some sun back pleaseeee for dostle 😂lol xx,0.0,0.0,1
20744,@NNweather -1.6/-2.9 here at 13:00. I record 09-09. 1st ice day since 2013 looks odds on. Love cold &amp; snow until we get it. Frigid in Raunds,0.0,0.0,1
20745,here come the 10000s of snow stories,1.0,1.0,1
20746,#tweetchoir here come the sun we hope! Xxxx,0.0,0.0,1
20747,@BBCWthrWatchers here comes the sun at last. https://t.co/gdyozfDXcO,0.0,0.0,1
20748,@henryandfriends here comes the sun here comes the sun #tweetchoir,0.0,0.0,1
20749,@henryandfriends here comes the sun here comes the sun and it's gonna be all right it's gonna be all right #tweetchoir,0.0,0.0,1
20750,@gammongoalposts @boab76 here's Wullie to rain on everyone's parade...again 😘😂,0.0,0.0,1
20751,here's a shot of a @FirstNorwich bus battling through the snow in #Norwich this morning @EDP24 @BBCLookEast @BBCNorfolk https://t.co/YL66s025QG,0.0,0.0,1
20752,@AHubbard1 😖😖 here is fog and rain the joys 🙃🙃,0.0,0.0,1
20753,"@_alfiebear_  here's me looking for our snow this morning, not sure you could even call it a dusting #NoSnow https://t.co/U4JmaQonG3",0.0,0.0,1
20754,"@Jenemm3 here's one: snow at xmas. If I think it will ~ 10 days before, I write it, hand the line over and cashier checks and adds the odds.",0.0,0.0,1
20755,@qutipie17 @CassyC2107 @SkyeBlue72 @hugheschris30 @GEdelDrake @Char_M80 here's our new TV weather forecast x https://t.co/wO8tNLfLxX,0.0,0.0,1
20756,@amypoops here to ! But I must say it's the coolest day so far! Snow ❄️ is falling. Xxx,0.0,0.0,1
20757,"@LincsSkies  here trees looks fabulous 
Vapour in Skies from Sunset 🌳⛅ 
Check out the Crows &amp; nests 😃 https://t.co/6PcOKPlM8Z",0.0,0.0,1
20758,heres the finished snowy London night ! #alldone #art #UK #snow https://t.co/9yJEcrW7Q6 https://t.co/ttEMqkFkW5,0.0,0.0,1
20759,"@BootsUK hese 3 make me happy.
Only reason I have to have a #bluemonday is the rain 🌨🌧💦 https://t.co/qIcT1h67oq",1.0,1.0,1
20760,@bushontheradio hey Bush I put my back out drying the cat when she came in soaked from the rain (careful phrasing there 😂) does that count?,0.0,0.0,1
20761,@lyndaward5 hey Lynda. Hope A is better. We got snow. Hopi g hoomans will get organised and take me out for zoomies soon pfffttt,0.0,0.0,1
20762,@susanroeder hey Susan all is good here (apart from the snow) hope you're well 😁,0.0,1.0,1
20763,@Mike_Moorcroft hey beaut! Enjoy the snow x,0.0,0.0,1
20764,@mathewbrown5 hey how's you this chilly sunny day 😎,0.0,0.0,1
20765,@CardinalPhink hey its winter of course we need warning to expect snow.......,1.0,0.0,1
20766,@CRR1979 hey.. thanks... back stretches and pricing and site if rain holds!!,1.0,1.0,1
20767,"@Lauratobin1 hey there, chances of snow in Maidstone, Kent tomorrow?!?!?",0.0,0.0,1
20768,@carlyandmartina hi Carly and Martina that's stunning sun rise,0.0,0.0,1
20769,"@carolkirkwood hi Carol, is 5cms of snow enough to be snowed in. I live in Crawley and have 2 care calls tommorrow will these still happen?",0.0,0.0,1
20770,"@_chrisfawkes hi Chris, any thoughts on the snow forecast for France (Val Thorens mainly!) over the next 10 days or so?",0.0,1.0,1
20771,"@KieranFinney hi m8
Happy new year we need the match off on Tuesday but I guess with all the rain it probably will be! Can you have a look?",1.0,0.0,1
20772,"@vango hi I have a vango typoon 300 how many season is this tent, plus how many season is the banshee would it do for everthing ecept snow ?",1.0,1.0,1
20773,@Lauratobin1 hi Laura! Is it going to snow in bury st Edmunds anytime? 🤞,0.0,0.0,1
20774,@Raejones47 @PeterLaird57 hi Rae what fog?? Its lovely and sunny now #patience #golfindorset https://t.co/qIlqYGSWZg,0.0,0.0,1
20775,@DagsieBoy hi Stewart. If the frost lifts yes. Slim chance based on forecast.,0.0,0.0,1
20776,"@Tiacat007 hi, apart from her typing Mia, not Tia, yes! I haven't any snow yet - you? X",1.0,1.0,1
20777,@ChubleyS hi chubs..I'm off on another adventure to the sun!!😊😊😊I have a whole seat to myself and mummy has the whole row!!!🐾🐾🐾 Larry x https://t.co/KLX8VgBboD,0.0,0.0,1
20778,"@Wickpea99 hi darling Bear, stay snuggled! May be snow on the way! x https://t.co/hPFdZVv1Ja",0.0,0.0,1
20779,"@davidbradshaw91 hi dave we had some snow earlier, choir practice to look forward to this evening👍",0.0,0.0,1
20780,@icynthiamorgan_ hi from 'sunny' Wales 😉,0.0,0.0,1
20781,"@JamesP_Taylor @Max79Maxm hi guys, looking at putting a 4 or 5 man team into conti Lightning run 30April/1May. How would you like to be in?",0.0,0.0,1
20782,"@AppleSupport hi, how do I remove the sun newspaper from apple news. I can only seem to remove ""news"" rather than edit the sub providers",0.0,0.0,1
20783,@tiffanymb @LuxeAngel_ hi how much snow have you got 🐱,0.0,0.0,1
20784,"@Monarchsway hi hunni, I had a busy day, tidying up and washing, had a thin layer of snow, not much, hope you had a lovely day too xxxxxxxxx",0.0,0.0,1
20785,"@metoffice hi, is stockton on tees going to have snow tomorrow? And over the weekend? Or are we going to miss it? Thanks x",0.0,0.0,1
20786,@HaltonBC hi it Roxxi I'm 7 could you send Kemik ice truck down Spinney Ave where my school is before the snow comes this is my sister Ellie https://t.co/sUNrf2sOTx,0.0,0.0,1
20787,"@ThomsonCares hi it's the ""majestic beach resort"" at sunny beach Bulgaria",0.0,0.0,1
20788,"@GfdSpectrum hi, just some feedback...Your ramp to reception was incredibly slippery in the snow last Thursday, should be gritted really!",0.0,0.0,1
20789,@Ryanair hi - 1. my flight was cancelled due to snow and had to fly from another airport do Ryanair pay for the train ticket required to get,0.0,0.0,1
20790,"@OfficialMarkO hi, my name is Snow.",1.0,1.0,1
20791,@vc10winner hi nine we have no snow yet we have had lots of frosty night s 🌛🌞🐱💛,0.0,0.0,1
20792,"@ruthwignall hi ruth, my football club r playing in llanrwst this coming sat, what's the forecast please matey ❄👍
Chirk AAA FC nr Wrexham",0.0,0.0,1
20793,@sunshine_co_uk hi sunshine ☀️ just booked a holiday I've Dm you. Thanks,0.0,0.0,1
20794,@dusitkrabi hi there how's the weather forecast looking for next few weeks? As we're staying with you on honeymoon from 16 Jan to 1st Feb,0.0,1.0,1
20795,"@dartmoorsilver1 hi there, just cold in Torquay, no snow here 😏",0.0,0.0,1
20796,@bbc3_iplayer hi u wanna add sun sex and suspicious parents soon or,0.0,0.0,1
20797,@Yellowonetsy @Pixie_Tooth hi ya the sun came out here today but not till lunch then it went 😳 have a god day 😘,0.0,0.0,1
20798,#cold❄ #wetandwindy #britishmuseum hiding from the rain and wind today #londonlife #london… https://t.co/UvGY4FVPgV,1.0,1.0,1
20799,"@1972Jets high mate lot of rain tonight &amp; tomorrow, how's it looking",0.0,1.0,1
20800,"#Boxhill hike, 16km in the rain. Wonderful! @ Box Hill, Surrey https://t.co/uWNk3ftPEP",1.0,1.0,1
20801,@Millismom97 his Diana just wondering if you survived the rain yesterday ⛆⛆🌪🌪,0.0,0.0,1
20802,100% hitting the sun beds again. My room is dark and I'm glowing 😳😧😶😤😖,0.0,0.0,1
20803,"@scottydalton hiya Scott, snow has started in Cowbit - time to call work for a snow day and build a snowman!!!! 🐮❄️☃️ https://t.co/W6rMdfOZZd",1.0,0.0,1
20804,@tatianamae_ hmm I love the rain so its all good😂 nd defo gotta link up and have a couple spliffs👌🏾,0.0,0.0,1
20805,hmm maybe the snow isn't so pretty after all.... https://t.co/BgAxy6hyGB,1.0,0.0,1
20806,@paulgray253 hmmm.. {jt then jumps into the official snow-dance} 🕺🏼,0.0,0.0,1
